"id","home_odds_l20","home_odds_l19","home_odds_l18","home_odds_l17","home_odds_l16","home_odds_l15","home_odds_l14","home_odds_l13","home_odds_l12","home_odds_l11","home_odds_l10","home_odds_l9","home_odds_l8","home_odds_l7","home_odds_l6","home_odds_l5","home_odds_l4","home_odds_l3","home_odds_l2","home_odds_l1","home_odds_l0","draw_odds_l20","draw_odds_l19","draw_odds_l18","draw_odds_l17","draw_odds_l16","draw_odds_l15","draw_odds_l14","draw_odds_l13","draw_odds_l12","draw_odds_l11","draw_odds_l10","draw_odds_l9","draw_odds_l8","draw_odds_l7","draw_odds_l6","draw_odds_l5","draw_odds_l4","draw_odds_l3","draw_odds_l2","draw_odds_l1","draw_odds_l0","away_odds_l20","away_odds_l19","away_odds_l18","away_odds_l17","away_odds_l16","away_odds_l15","away_odds_l14","away_odds_l13","away_odds_l12","away_odds_l11","away_odds_l10","away_odds_l9","away_odds_l8","away_odds_l7","away_odds_l6","away_odds_l5","away_odds_l4","away_odds_l3","away_odds_l2","away_odds_l1","away_odds_l0","result"
"2025-05-25_Celje_Domzale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56,NA,"X"
"2025-05-25_Maribor_Nafta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,NA,"2"
"2025-05-25_Mura_Koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,NA,"2"
"2025-07-18_Radomlje_Aluminij",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2.04,2.04,2.03,1.59,1.39,1.38,1.75,1.78,1.8,1.82,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.38,3.38,3.38,4.02,4.29,4.47,3.76,3.73,3.61,3.62,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,3.23,3.23,3.23,5.7,6.49,6.9,4.02,3.88,3.69,3.63,2.98,"2"
"2025-07-19_Primorje_Domzale",NA,NA,NA,NA,NA,NA,NA,NA,2.45,2.41,2.41,2.41,2.41,2.39,2.4,2.43,2.4,2.47,2.42,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,3.19,3.16,3.18,3.14,3.21,3.25,3.17,3.23,3.29,3.27,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,2.73,2.73,2.73,2.76,2.7,2.72,2.75,2.72,2.55,2.62,2.95,NA,"1"
"2025-07-19_O. Ljubljana_Mura",NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.33,1.33,1.33,1.34,1.33,1.34,1.33,1.33,1.26,1.29,1.3,1.23,NA,NA,NA,NA,NA,NA,NA,NA,4.65,4.58,4.55,4.55,4.53,4.55,4.63,4.59,4.56,4.98,4.9,5,5.48,NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.9,8.03,8,7.83,8,7.97,8.5,8.57,8.96,7.72,8.03,10.25,"1"
"2025-07-20_Koper_Bravo",NA,NA,NA,NA,NA,NA,NA,1.92,1.94,1.92,1.94,1.92,1.92,1.9,1.94,1.94,1.97,1.96,2.02,2.02,2.06,NA,NA,NA,NA,NA,NA,NA,3.3,3.27,3.28,3.27,3.28,3.28,3.33,3.29,3.29,3.39,3.39,3.37,3.38,3.33,NA,NA,NA,NA,NA,NA,NA,3.77,3.7,3.71,3.7,3.71,3.73,3.73,3.67,3.67,3.3,3.3,3.35,3.35,3.22,"1"
"2025-07-20_Maribor_Celje",NA,NA,NA,NA,NA,NA,NA,2.25,2.25,2.25,2.25,2.25,2.25,2.23,2.28,2.28,2.44,2.16,2.13,1.92,1.96,NA,NA,NA,NA,NA,NA,NA,3.33,3.31,3.33,3.33,3.33,3.33,3.35,3.33,3.34,3.49,3.46,3.55,3.63,3.58,NA,NA,NA,NA,NA,NA,NA,2.86,2.83,2.83,2.83,2.83,2.83,2.85,2.82,2.82,2.45,2.81,2.94,3.4,3.27,"2"
"2025-07-20_Koper_Bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22,"1"
"2025-07-20_Maribor_Celje",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,"2"
